;opis;dzielnica;pokoje;cena;metraz;cena_za_metr;link;data;ulica;lokator_ulica_dzielnica;geo_location;point;latitude;longitude;altitude;geometry
1050;Mieszkanie, 85,84 m², Kraków;Kraków , Podgórze;4 pokoje;751100.0;85.84;8750.0;https://www.otodom.pl/oferta/mieszkanie-85-84-m-krakow-ID44y3x.html#bf808082ef;2020-02-10 18:48:03.743733;"""Kraków""";"Kraków, Kraków , Podgórze, ""Kraków""";Kraków Płaszów, Peron 2 - moderniacja, Płaszów, Podgórze, Kraków, województwo małopolskie, 30-902, Polska;(50.0345327, 19.9754459, 0.0);50.0345327;19.9754459;0.0;POINT (569835.7166101226 241262.450246132)
1052;Okazyjnie dwa pokoje ul.Krowoderskich Zuchów;Kraków , Krowodrza;2 pokoje;330000.0;30.0;11000.0;https://www.otodom.pl/oferta/okazyjnie-dwa-pokoje-ul-krowoderskich-zuchow-ID44t0h.html#ae3e9cdf13;2020-02-10 18:48:04.689656;Zuchów;Kraków, Kraków , Krowodrza, Zuchów;Krowoderskich Zuchów, Krowodrza, Prądnik Biały, Kraków, województwo małopolskie, 31-271, Polska;(50.0838836, 19.930691, 0.0);50.0838836;19.930691;0.0;POINT (566563.2797053672 246706.9391442938)
1054;Mieszkanie, 28,83 m², Kraków;Kraków , Podgórze;1 pokój;260912.0;28.83;9050.0;https://www.otodom.pl/oferta/mieszkanie-28-83-m-krakow-ID44y3t.html#ae3e9cdf13;2020-02-10 18:48:04.689656;"""Kraków""";"Kraków, Kraków , Podgórze, ""Kraków""";Kraków Płaszów, Peron 2 - moderniacja, Płaszów, Podgórze, Kraków, województwo małopolskie, 30-902, Polska;(50.0345327, 19.9754459, 0.0);50.0345327;19.9754459;0.0;POINT (569835.7166101226 241262.450246132)
1055;Mieszkanie, 39,97 m², Kraków;Kraków , Podgórze;2 pokoje;343742.0;39.97;8600.0;https://www.otodom.pl/oferta/mieszkanie-39-97-m-krakow-ID44y3u.html#ae3e9cdf13;2020-02-10 18:48:04.689656;"""Kraków""";"Kraków, Kraków , Podgórze, ""Kraków""";Kraków Płaszów, Peron 2 - moderniacja, Płaszów, Podgórze, Kraków, województwo małopolskie, 30-902, Polska;(50.0345327, 19.9754459, 0.0);50.0345327;19.9754459;0.0;POINT (569835.7166101226 241262.450246132)
1056;Mieszkanie, 40,24 m², Kraków;Kraków , Podgórze;2 pokoje;362160.0;40.24;9000.0;https://www.otodom.pl/oferta/mieszkanie-40-24-m-krakow-ID44y3r.html#ae3e9cdf13;2020-02-10 18:48:04.689656;"""Kraków""";"Kraków, Kraków , Podgórze, ""Kraków""";Kraków Płaszów, Peron 2 - moderniacja, Płaszów, Podgórze, Kraków, województwo małopolskie, 30-902, Polska;(50.0345327, 19.9754459, 0.0);50.0345327;19.9754459;0.0;POINT (569835.7166101226 241262.450246132)
1057;Mieszkanie, 53,15 m², Kraków;Kraków , Podgórze;2 pokoje;473035.0;53.15;8900.0;https://www.otodom.pl/oferta/mieszkanie-53-15-m-krakow-ID44y3s.html#ae3e9cdf13;2020-02-10 18:48:04.690653;"""Kraków""";"Kraków, Kraków , Podgórze, ""Kraków""";Kraków Płaszów, Peron 2 - moderniacja, Płaszów, Podgórze, Kraków, województwo małopolskie, 30-902, Polska;(50.0345327, 19.9754459, 0.0);50.0345327;19.9754459;0.0;POINT (569835.7166101226 241262.450246132)
1058;2 pok + balkon! Zgoda na cesję! Prądnik Biały!;Kraków , Prądnik Biały;2 pokoje;329000.0;35.0;9400.0;https://www.otodom.pl/oferta/2-pok-balkon-zgoda-na-cesje-pradnik-bialy-ID44y33.html#ae3e9cdf13;2020-02-10 18:48:04.690653;Prądnika;Kraków, Kraków , Prądnik Biały, Prądnika;Prądnik Biały, Kraków, województwo małopolskie, Polska;(50.0955225, 19.9283169, 0.0);50.0955225;19.9283169;0.0;POINT (566377.4070532473 247998.4942823648)
1059;Stare Miasto - inwestycyjne - Retoryka;Kraków , Stare Miasto;1 pokój;607000.0;42.0;14452.0;https://www.otodom.pl/oferta/stare-miasto-inwestycyjne-retoryka-ID44y2e.html#ae3e9cdf13;2020-02-10 18:48:04.690653;Retoryka;Kraków, Kraków , Stare Miasto, Retoryka;Retoryka, Nowy Świat, Stare Miasto, Kraków, województwo małopolskie, 31-100, Polska;(50.0580305, 19.9286712, 0.0);50.0580305;19.9286712;0.0;POINT (566454.5446855853 243831.5687924167)
1062;Piękne studio w centrum Kazimierza.;Kraków , Stare Miasto, Kazimierz;1 pokój;549000.0;34.0;16147.0;https://www.otodom.pl/oferta/piekne-studio-w-centrum-kazimierza-ID44y1n.html#ae3e9cdf13;2020-02-10 18:48:04.691649;Kazimierza;Kraków, Kraków , Stare Miasto, Kazimierz, Kazimierza;Apartamenty Sekret Kazimierza, 34, Józefa, Kazimierz, Stare Miasto, Kraków, województwo małopolskie, 31-056, Polska;(50.0512307, 19.9469375, 0.0);50.0512307;19.9469375;0.0;POINT (567771.2149040747 243092.1779909022)
1063;Stare Miasto Mieszkanie inwestycyjne - Retoryka;Kraków , Stare Miasto;1 pokój;455000.0;32.0;14219.0;https://www.otodom.pl/oferta/stare-miasto-mieszkanie-inwestycyjne-retoryka-ID44y1d.html#ae3e9cdf13;2020-02-10 18:48:04.691649;Retoryka;Kraków, Kraków , Stare Miasto, Retoryka;Retoryka, Nowy Świat, Stare Miasto, Kraków, województwo małopolskie, 31-100, Polska;(50.0580305, 19.9286712, 0.0);50.0580305;19.9286712;0.0;POINT (566454.5446855853 243831.5687924167)
1065;3 pokoje - Ruczaj !!!;Kraków , Dębniki, Ruczaj;3 pokoje;459000.0;60.0;7650.0;https://www.otodom.pl/oferta/3-pokoje-ruczaj-ID44xZT.html#ae3e9cdf13;2020-02-10 18:48:04.692458;Ruczaj;Kraków, Kraków , Dębniki, Ruczaj, Ruczaj;Ruczaj, Osiedle Ruczaj-Zaborze, Dębniki, Kraków, województwo małopolskie, 30-409, Polska;(50.0259495, 19.9198508, 0.0);50.0259495;19.9198508;0.0;POINT (565867.2616859295 240257.9741840241)
1066;2 Pokoje, Jasna Kuchnia, Dębniki;Kraków , Dębniki, Stare Dębniki;2 pokoje;499800.0;51.0;9800.0;https://www.otodom.pl/oferta/2-pokoje-jasna-kuchnia-debniki-ID44xZd.html#ae3e9cdf13;2020-02-10 18:48:04.692458;Jasna;Kraków, Kraków , Dębniki, Stare Dębniki, Jasna;Jaskinia Jasna, Tyniecka, Dębniki Zachód, Dębniki, Kraków, województwo małopolskie, 30-323, Polska;(50.0394416, 19.9008795, 0.0);50.0394416;19.9008795;0.0;POINT (564490.7406980309 241741.071497797)
1072;Prądnik Czerwony, Quattro, Park Wodny / 2 pok/ Eng;Kraków , Prądnik Czerwony;2 pokoje;406875.0;46.5;8750.0;https://www.otodom.pl/oferta/pradnik-czerwony-quattro-park-wodny-2-pok-eng-ID44xTB.html#ae3e9cdf13;2020-02-10 18:48:04.695477;Prądnika;Kraków, Kraków , Prądnik Czerwony, Prądnika;Enklawa Prądnika, Prądnik Czerwony, Kraków, województwo małopolskie, Polska;(50.0933468, 19.98679355896063, 0.0);50.0933468;19.98679355896063;0.0;POINT (570561.7860403393 247810.2744327188)
1076;Inwestycyjny apartament na Kazimierzu pod wynajem;Kraków , Stare Miasto;3 pokoje;986000.0;75.84;13001.0;https://www.otodom.pl/oferta/inwestycyjny-apartament-na-kazimierzu-pod-wynajem-ID44xSY.html#ae3e9cdf13;2020-02-10 18:48:04.696449;Kazimierza;Kraków, Kraków , Stare Miasto, Kazimierza;Kościół pw. Świętego Kazimierza Królewicza, 4, Reformacka, Stare Miasto, Kraków, województwo małopolskie, 31-012, Polska;(50.0648696, 19.936230887154693, 0.0);50.0648696;19.936230887154693;0.0;POINT (566985.9733360073 244598.4836738249)
1078;Mistrzejowice - taras, 69m, 3-pok. do wejścia;Kraków , Mistrzejowice;3 pokoje;640000.0;69.0;9275.0;https://www.otodom.pl/oferta/mistrzejowice-taras-69m-3-pok-do-wejscia-ID44u0D.html#343b26b66a;2020-02-10 18:48:05.798780;Mistrzejowicka;Kraków, Kraków , Mistrzejowice, Mistrzejowicka;Mistrzejowicka, Mistrzejowice, Kraków, województwo małopolskie, 31-638, Polska;(50.094553, 20.0276976, 0.0);50.094553;20.0276976;0.0;POINT (573484.7766830483 247983.7896609353)
1084;Prokocim 2 pokojowe;Kraków , Bieżanów-Prokocim;2 pokoje;325000.0;37.47;8674.0;https://www.otodom.pl/oferta/prokocim-2-pokojowe-ID44xRn.html#343b26b66a;2020-02-10 18:48:05.799806;Prokocimia;Kraków, Kraków , Bieżanów-Prokocim, Prokocimia;Prokocim, Bieżanów-Prokocim, Kraków, województwo małopolskie, 30-815, Polska;(50.0226748, 19.9921741, 0.0);50.0226748;19.9921741;0.0;POINT (571050.8213306962 239960.2205082783)
1098;Prądnik Biały - 4 pokojowe w spokojnej okolicy;Kraków , Prądnik Biały;4 pokoje;540000.0;70.5;7660.0;https://www.otodom.pl/oferta/pradnik-bialy-4-pokojowe-w-spokojnej-okolicy-ID44xK2.html#343b26b66a;2020-02-10 18:48:05.800805;Prądnika;Kraków, Kraków , Prądnik Biały, Prądnika;Prądnik Biały, Kraków, województwo małopolskie, Polska;(50.0955225, 19.9283169, 0.0);50.0955225;19.9283169;0.0;POINT (566377.4070532473 247998.4942823648)
1099;Okolice Ronda Mogilskiego;Kraków , Grzegórzki;3 pokoje;599000.0;54.0;11093.0;https://www.otodom.pl/oferta/okolice-ronda-mogilskiego-ID44xJS.html#343b26b66a;2020-02-10 18:48:05.800805;Mogilskie;Kraków, Kraków , Grzegórzki, Mogilskie;Rondo Mogilskie, Grzegórzki, Kraków, województwo małopolskie, Polska;(50.0657035, 19.959793512736734, 0.0);50.0657035;19.959793512736734;0.0;POINT (568670.627416747 244712.5616313927)
1103;Kraków, Bronowice ul. Bronowicka - Kawalerka, 20m2;Kraków , Bronowice;1 pokój;260000.0;20.0;13000.0;https://www.otodom.pl/oferta/krakow-bronowice-ul-bronowicka-kawalerka-20m2-ID44xJt.html#343b26b66a;2020-02-10 18:48:05.800805;Bronowicka;Kraków, Kraków , Bronowice, Bronowicka;Bronowicka, Bronowice, Kraków, województwo małopolskie, 30-092, Polska;(50.0778252, 19.9008289, 0.0);50.0778252;19.9008289;0.0;POINT (564435.6860522896 246007.3624577383)
1104;2 pokojowe mieszkanie, Prądnik Biały;Kraków , Prądnik Biały, Górka Narodowa;2 pokoje;419450.0;46.05;9109.0;https://www.otodom.pl/oferta/2-pokojowe-mieszkanie-pradnik-bialy-ID44v2c.html#796416eaf4;2020-02-10 18:48:07.380943;Prądnika;Kraków, Kraków , Prądnik Biały, Górka Narodowa, Prądnika;AP Kraków, 89, Prądnicka, Krowodrza, Prądnik Biały, Kraków, województwo małopolskie, 31-202, Polska;(50.0882793, 19.9389231, 0.0);50.0882793;19.9389231;0.0;POINT (567145.8909281486 247202.890398182)
1107;Nowe budownictwa ul. Wielicka;Kraków , Podgórze, Stare Podgórze;2 pokoje;505000.0;53.5;9439.0;https://www.otodom.pl/oferta/nowe-budownictwa-ul-wielicka-ID42Cwi.html#796416eaf4;2020-02-10 18:48:07.380943;Wielicka;Kraków, Kraków , Podgórze, Stare Podgórze, Wielicka;Wielicka, Prokocim, Podgórze, Kraków, województwo małopolskie, 30-803, Polska;(50.0267461, 19.9769448, 0.0);50.0267461;19.9769448;0.0;POINT (569954.337260869 240398.3789583798)
1108;2-Pokojowe Mieszkanie W Nowym Budownictwie;Kraków , Prądnik Czerwony, Ugorek;2 pokoje;515000.0;55.0;9364.0;https://www.otodom.pl/oferta/2-pokojowe-mieszkanie-w-nowym-budownictwie-ID44wjQ.html#796416eaf4;2020-02-10 18:48:07.380943;Nowy;Kraków, Kraków , Prądnik Czerwony, Ugorek, Nowy;Ugorek, Prądnik Czerwony, Kraków, województwo małopolskie, Polska;(50.0770309, 19.981480243513374, 0.0);50.0770309;19.981480243513374;0.0;POINT (570205.687591157 245991.7560669193)
1114;Dębniki 1 pokojowe z ogródkiem;Kraków , Dębniki;1 pokój;479000.0;32.8;14604.0;https://www.otodom.pl/oferta/debniki-1-pokojowe-z-ogrodkiem-ID44xG2.html#796416eaf4;2020-02-10 18:48:07.380943;Dębnicki;Kraków, Kraków , Dębniki, Dębnicki;Park Dębnicki, Dębniki, Kraków, województwo małopolskie, Polska;(50.0495234, 19.91693092494888, 0.0);50.0495234;19.91693092494888;0.0;POINT (565626.040058322 242875.6318850024)
1115;Zabłocie 2 pokojowe;Kraków , Podgórze, Zabłocie;2 pokoje;529000.0;34.57;15302.0;https://www.otodom.pl/oferta/zablocie-2-pokojowe-ID44xEX.html#796416eaf4;2020-02-10 18:48:07.380943;Zabłocie;Kraków, Kraków , Podgórze, Zabłocie, Zabłocie;Zabłocie, Podgórze, Kraków, województwo małopolskie, 30-701, Polska;(50.050241, 19.9619043, 0.0);50.050241;19.9619043;0.0;POINT (568843.7698691209 242995.8532821322)
1116;Podgórze Duchackie - blisko Bonarki;Kraków , Podgórze Duchackie;2 pokoje;399000.0;44.37;8993.0;https://www.otodom.pl/oferta/podgorze-duchackie-blisko-bonarki-ID44xEL.html#796416eaf4;2020-02-10 18:48:07.380943;Bonarka;Kraków, Kraków , Podgórze Duchackie, Bonarka;Bonarka, Podgórze Duchackie, Kraków, województwo małopolskie, 30644, Polska;(50.0252282, 19.9501365, 0.0);50.0252282;19.9501365;0.0;POINT (568036.8985103639 240204.9246889083)
1120;Mieszkanie Prokocim Nowy, Teligi, 57m2, 4 pokoje,;Kraków , Bieżanów-Prokocim, Prokocim;4 pokoje;380000.0;57.0;6667.0;https://www.otodom.pl/oferta/mieszkanie-prokocim-nowy-teligi-57m2-4-pokoje-ID44xzm.html#796416eaf4;2020-02-10 18:48:07.380943;Prokocimia;Kraków, Kraków , Bieżanów-Prokocim, Prokocim, Prokocimia;Prokocim, Bieżanów-Prokocim, Kraków, województwo małopolskie, 30-815, Polska;(50.0226748, 19.9921741, 0.0);50.0226748;19.9921741;0.0;POINT (571050.8213306962 239960.2205082783)
1121;al.Słowackiego - strych - WZ - projekt;Kraków , Krowodrza, Stara Krowodrza;6 pokoi;999000.0;190.0;5258.0;https://www.otodom.pl/oferta/al-slowackiego-strych-wz-projekt-ID44xyK.html#796416eaf4;2020-02-10 18:48:07.380943;Słowackiego;Kraków, Kraków , Krowodrza, Stara Krowodrza, Słowackiego;FUP Kraków 65, 64, Aleja Juliusza Słowackiego, Kleparz, Krowodrza, Kraków, województwo małopolskie, 31-159, Polska;(50.0740789, 19.9352902, 0.0);50.0740789;19.9352902;0.0;POINT (566905.8553052071 245621.2539916169)
1122;Mieszkanie - inwestycyjnie - AGH - Pl.Inwalidów;Kraków , Krowodrza, Stara Krowodrza;3 pokoje;899000.0;90.0;9989.0;https://www.otodom.pl/oferta/mieszkanie-inwestycyjnie-agh-pl-inwalidow-ID44xvZ.html#796416eaf4;2020-02-10 18:48:07.380943;Inwalidów;Kraków, Kraków , Krowodrza, Stara Krowodrza, Inwalidów;Spółdzielnia Inwalidów im. E. Dembowskiego, Prądnik Biały, Kraków, województwo małopolskie, Polska;(50.0830139, 19.92826039086588, 0.0);50.0830139;19.92826039086588;0.0;POINT (566390.6458286921 246608.108663979)
1123;Mieszkanie 2-pok. 44m2, Bagry Park, ul. Bagrowa;Kraków , Podgórze, Płaszów;2 pokoje;540000.0;44.0;12273.0;https://www.otodom.pl/oferta/mieszkanie-2-pok-44m2-bagry-park-ul-bagrowa-ID44xvv.html#796416eaf4;2020-02-10 18:48:07.380943;Bagrowa;Kraków, Kraków , Podgórze, Płaszów, Bagrowa;Bagrowa, Płaszów, Podgórze, Kraków, województwo małopolskie, 30-733, Polska;(50.0383887, 20.0005997, 0.0);50.0383887;20.0005997;0.0;POINT (571630.799806778 241714.8436193662)
1124;al. Słowackiego/ Pl. Inwalidów / AGH - MPEC;Kraków , Krowodrza;2 pokoje;577000.0;55.0;10491.0;https://www.otodom.pl/oferta/al-slowackiego-pl-inwalidow-agh-mpec-ID44xsU.html#796416eaf4;2020-02-10 18:48:07.380943;Słowackiego;Kraków, Kraków , Krowodrza, Słowackiego;FUP Kraków 65, 64, Aleja Juliusza Słowackiego, Kleparz, Krowodrza, Kraków, województwo małopolskie, 31-159, Polska;(50.0740789, 19.9352902, 0.0);50.0740789;19.9352902;0.0;POINT (566905.8553052071 245621.2539916169)
1126;Mieszkanie - inwestycyjne al. Słowackiego;Kraków , Krowodrza;1 pokój;549000.0;55.0;9982.0;https://www.otodom.pl/oferta/mieszkanie-inwestycyjne-al-slowackiego-ID44xrv.html#796416eaf4;2020-02-10 18:48:07.380943;Słowackiego;Kraków, Kraków , Krowodrza, Słowackiego;FUP Kraków 65, 64, Aleja Juliusza Słowackiego, Kleparz, Krowodrza, Kraków, województwo małopolskie, 31-159, Polska;(50.0740789, 19.9352902, 0.0);50.0740789;19.9352902;0.0;POINT (566905.8553052071 245621.2539916169)
1127;LIBERTÓW Apartament 81 m2 nowe kameralne osiedle;Kraków , małopolskie;5 pokoi;413100.0;81.0;5100.0;https://www.otodom.pl/oferta/libertow-apartament-81-m2-nowe-kameralne-osiedle-ID3cElA.html#796416eaf4;2020-02-10 18:48:07.380943;Osiedle;Kraków, Kraków , małopolskie, Osiedle;Osiedle, Łęg, Czyżyny, Kraków, województwo małopolskie, 31-587, Polska;(50.0572333, 20.0151003, 0.0);50.0572333;20.0151003;0.0;POINT (572640.3980812721 243823.4006270505)
1128;Wielicka 2 pokoje 50m2 9500 zł /m2;Kraków , Podgórze;2 pokoje;475000.0;50.0;9500.0;https://www.otodom.pl/oferta/wielicka-2-pokoje-50m2-9500-zl-m2-ID44xrs.html#796416eaf4;2020-02-10 18:48:07.380943;Wielicka;Kraków, Kraków , Podgórze, Wielicka;Wielicka, Prokocim, Podgórze, Kraków, województwo małopolskie, 30-803, Polska;(50.0267461, 19.9769448, 0.0);50.0267461;19.9769448;0.0;POINT (569954.337260869 240398.3789583798)
1129;Kraków Mistrzejowice, os. Piastów - 47m,3pok+Balko;Kraków , Mistrzejowice;3 pokoje;375000.0;47.0;7979.0;https://www.otodom.pl/oferta/krakow-mistrzejowice-os-piastow-47m-3pok-balko-ID44xr0.html#796416eaf4;2020-02-10 18:48:07.380943;"""Kraków""";"Kraków, Kraków , Mistrzejowice, ""Kraków""";Lądowisko Rakowice-Czyżyny, Stefana Jurczaka, Czyżyny, Kraków, województwo małopolskie, 31-634, Polska;(50.0846957, 19.9886787, 0.0);50.0846957;19.9886787;0.0;POINT (570709.3112874664 246850.4873105474)
1130;Kraków Sidzina Apartament 57 m2 kameralne osiedle;Kraków , małopolskie;3 pokoje;330600.0;57.0;5800.0;https://www.otodom.pl/oferta/krakow-sidzina-apartament-57-m2-kameralne-osiedle-ID3cEiu.html#796416eaf4;2020-02-10 18:48:07.380943;"""Kraków""";"Kraków, Kraków , małopolskie, ""Kraków""";Kraków, województwo małopolskie, Polska;(50.0619474, 19.9368564, 0.0);50.0619474;19.9368564;0.0;POINT (567034.7997178583 244274.2426178176)
1133;2-pok z dużym tarasem! Ruczaj Czerwone Maki;Kraków , Dębniki, Ruczaj;2 pokoje;384900.0;48.0;8019.0;https://www.otodom.pl/oferta/2-pok-z-duzym-tarasem-ruczaj-czerwone-maki-ID44l4l.html#d98393ad4b;2020-02-10 18:48:08.351725;Ruczaj;Kraków, Kraków , Dębniki, Ruczaj, Ruczaj;Ruczaj, Osiedle Ruczaj-Zaborze, Dębniki, Kraków, województwo małopolskie, 30-409, Polska;(50.0259495, 19.9198508, 0.0);50.0259495;19.9198508;0.0;POINT (565867.2616859295 240257.9741840241)
1135;Meissnera -świetna lokalizacja -rozkładowe balkon;Kraków , Prądnik Czerwony, Ugorek;3 pokoje;539000.0;59.3;9089.0;https://www.otodom.pl/oferta/meissnera-swietna-lokalizacja-rozkladowe-balkon-ID44xqm.html#d98393ad4b;2020-02-10 18:48:08.351725;Meissnera;Kraków, Kraków , Prądnik Czerwony, Ugorek, Meissnera;Meissnera, Ugorek, Prądnik Czerwony, Kraków, województwo małopolskie, Polska;(50.07607065, 19.97947475, 0.0);50.07607065;19.97947475;0.0;POINT (570063.6356770381 245883.1416358054)
1137;Mieszkanie/biuro - al. Słowackiego MPEC;Kraków , Krowodrza;2 pokoje;579000.0;58.0;9983.0;https://www.otodom.pl/oferta/mieszkanie-biuro-al-slowackiego-mpec-ID44xpq.html#d98393ad4b;2020-02-10 18:48:08.352695;Słowackiego;Kraków, Kraków , Krowodrza, Słowackiego;FUP Kraków 65, 64, Aleja Juliusza Słowackiego, Kleparz, Krowodrza, Kraków, województwo małopolskie, 31-159, Polska;(50.0740789, 19.9352902, 0.0);50.0740789;19.9352902;0.0;POINT (566905.8553052071 245621.2539916169)
1142;komfortowe 3 pok mieszkanie, Grzegórzki;Kraków , Grzegórzki;3 pokoje;1248000.0;83.6;14928.0;https://www.otodom.pl/oferta/komfortowe-3-pok-mieszkanie-grzegorzki-ID44xnX.html#d98393ad4b;2020-02-10 18:48:08.352695;Grzegórzeckie;Kraków, Kraków , Grzegórzki, Grzegórzeckie;Rondo Grzegórzeckie, Grzegórzecka, Wesoła, Grzegórzki, Kraków, województwo małopolskie, 31-539, Polska;(50.05760175, 19.957833465730346, 0.0);50.05760175;19.957833465730346;0.0;POINT (568541.9372308356 243810.2551311059)
1143;Dla Rodziny na Pasterniku 77m Świetnego Mieszkania;Kraków , Krowodrza;3 pokoje;585000.0;77.0;7597.0;https://www.otodom.pl/oferta/dla-rodziny-na-pasterniku-77m-swietnego-mieszkania-ID445d9.html#d98393ad4b;2020-02-10 18:48:08.352695;Rodziny;Kraków, Kraków , Krowodrza, Rodziny;Katolickie Szkoły im.Świętej Rodziny z Nazaretu, Pędzichów, Kleparz, Stare Miasto, Kraków, województwo małopolskie, 31-152, Polska;(50.06999585, 19.94018479506805, 0.0);50.06999585;19.94018479506805;0.0;POINT (567261.6953024454 245171.8180097351)
1145;Kawalerka 23m2 Kraków Stare Miasto Lubelska;Kraków , Krowodrza;1 pokój;209000.0;23.0;9087.0;https://www.otodom.pl/oferta/kawalerka-23m2-krakow-stare-miasto-lubelska-ID44xl5.html#d98393ad4b;2020-02-10 18:48:08.352695;"""Kraków""";"Kraków, Kraków , Krowodrza, ""Kraków""";Muzeum Historyczne Miasta Krakowa Ulica Pomorska, 2, Pomorska, Nowa Wieś, Krowodrza, Kraków, województwo małopolskie, 30-039, Polska;(50.0707757, 19.9248071, 0.0);50.0707757;19.9248071;0.0;POINT (566160.5045714349 245244.7674069256)
1147;Gotowy produkt inwestycyjny/Stare Dębniki/ 35m2;Kraków , Dębniki, Stare Dębniki;2 pokoje;626500.0;34.0;18426.0;https://www.otodom.pl/oferta/gotowy-produkt-inwestycyjny-stare-debniki-35m2-ID44xkR.html#d98393ad4b;2020-02-10 18:48:08.352695;Dębnicki;Kraków, Kraków , Dębniki, Stare Dębniki, Dębnicki;Park Dębnicki, Dębniki, Kraków, województwo małopolskie, Polska;(50.0495234, 19.91693092494888, 0.0);50.0495234;19.91693092494888;0.0;POINT (565626.040058322 242875.6318850024)
1148;Prądnik Biały Ul. Belwederczyków 3 Pok;Kraków , Prądnik Biały, Górka Narodowa;3 pokoje;445000.0;53.63;8298.0;https://www.otodom.pl/oferta/pradnik-bialy-ul-belwederczykow-3-pok-ID44xku.html#d98393ad4b;2020-02-10 18:48:08.353692;Prądnika;Kraków, Kraków , Prądnik Biały, Górka Narodowa, Prądnika;AP Kraków, 89, Prądnicka, Krowodrza, Prądnik Biały, Kraków, województwo małopolskie, 31-202, Polska;(50.0882793, 19.9389231, 0.0);50.0882793;19.9389231;0.0;POINT (567145.8909281486 247202.890398182)
1149;Sprzedam mieszkanie - 46m - Rydlówka 29;Kraków , Podgórze;3 pokoje;589000.0;46.0;12804.0;https://www.otodom.pl/oferta/sprzedam-mieszkanie-46m-rydlowka-29-ID44xjk.html#d98393ad4b;2020-02-10 18:48:08.353692;Rydlówka;Kraków, Kraków , Podgórze, Rydlówka;Rydlówka, Mateczny, Podgórze, Kraków, województwo małopolskie, 30-415, Polska;(50.0352499, 19.9394694, 0.0);50.0352499;19.9394694;0.0;POINT (567259.067229202 241309.1753622033)
1156;3 pokoje, zielona część Bronowic Gotowe;Kraków , Prądnik Biały, Bronowice Wielkie;3 pokoje;402947.46;58.0;6947.0;https://www.otodom.pl/oferta/3-pokoje-zielona-czesc-bronowic-gotowe-ID44cn8.html#d98393ad4b;2020-02-10 18:48:08.354690;Dzielna;Kraków, Kraków , Prądnik Biały, Bronowice Wielkie, Dzielna;Dzielna, Bronowice Wielkie, Prądnik Biały, Kraków, województwo małopolskie, 31-346, Polska;(50.0985888, 19.8879762, 0.0);50.0985888;19.8879762;0.0;POINT (563488.9167097276 248304.2412467012)
1167;Mieszkanie Kraków Biały Prądnik bez pośrednika;Kraków , Prądnik Biały;3 pokoje;395000.0;62.5;6320.0;https://www.otodom.pl/oferta/mieszkanie-krakow-bialy-pradnik-bez-posrednika-ID44x92.html#a53f6af071;2020-02-10 18:48:09.382621;"""Kraków""";"Kraków, Kraków , Prądnik Biały, ""Kraków""";Obiekt Radionawigacyjny Krakow NDB, Prądnik Biały, Kraków, województwo małopolskie, Polska;(50.09566385, 19.912793398315383, 0.0);50.09566385;19.912793398315383;0.0;POINT (565267.2553505547 248000.5239568567)
1172;2 pokojowe mieszkanie, Bieżanów- Prokocim;Kraków , Bieżanów-Prokocim, Bieżanów;2 pokoje;345000.0;34.1;10117.0;https://www.otodom.pl/oferta/2-pokojowe-mieszkanie-biezanow-prokocim-ID44x4N.html#a53f6af071;2020-02-10 18:48:09.382621;Prokocimia;Kraków, Kraków , Bieżanów-Prokocim, Bieżanów, Prokocimia;Prokocim, Bieżanów-Prokocim, Kraków, województwo małopolskie, 30-815, Polska;(50.0226748, 19.9921741, 0.0);50.0226748;19.9921741;0.0;POINT (571050.8213306962 239960.2205082783)
1174;1 pokojowe mieszkanie, Bieńczyce;Kraków , Bieńczyce;1 pokój;237000.0;25.0;9480.0;https://www.otodom.pl/oferta/1-pokojowe-mieszkanie-bienczyce-ID44x4L.html#a53f6af071;2020-02-10 18:48:09.382621;Bieńczyckie;Kraków, Kraków , Bieńczyce, Bieńczyckie;Planty Bieńczyckie, Bieńczyce, Kraków, województwo małopolskie, 31-845, Polska;(50.08937935, 20.011360169078962, 0.0);50.08937935;20.011360169078962;0.0;POINT (572324.3890057355 247392.7915977798)
1179;Marczyńskiego, 3 pokoje;Kraków , Prądnik Biały;3 pokoje;515000.0;55.0;9364.0;https://www.otodom.pl/oferta/marczynskiego-3-pokoje-ID44x2U.html#a53f6af071;2020-02-10 18:48:09.382621;Marczyńskiego;Kraków, Kraków , Prądnik Biały, Marczyńskiego;Adama Marczyńskiego, Osiedle Górka Narodowa, Prądnik Biały, Kraków, województwo małopolskie, 31-220, Polska;(50.0997952, 19.958007, 0.0);50.0997952;19.958007;0.0;POINT (568494.2106615566 248500.2160981437)
1188;Bujaka - 52,9m2, 2 pokoje, miejsca parkingowe;Kraków , Podgórze Duchackie, Kurdwanów;2 pokoje;399000.0;52.9;7543.0;https://www.otodom.pl/oferta/bujaka-52-9m2-2-pokoje-miejsca-parkingowe-ID44poZ.html#5ff406a8ce;2020-02-10 18:48:10.549712;Bujaka;Kraków, Kraków , Podgórze Duchackie, Kurdwanów, Bujaka;Bujaka, Kurdwanów, Podgórze Duchackie, Kraków, województwo małopolskie, Polska;(50.009635200000005, 19.948395750000003, 0.0);50.009635200000005;19.948395750000003;0.0;POINT (567934.2337184104 238470.1971203024)
